L00869,Partnership,60,Male,Self-employed,59815.05078125,Married,Ontario,Chequing Account,2,19.5300006866455,2,68,2,1,0,1,Email,0.569999992847443,Medium,0,NULL,0,0,0,0,1.7,55-64,0,2,1.08
L00870,Partnership,68,Male,Part-time,69957.2890625,Widowed,Ontario,Credit Card,4,29.8099994659424,1,105,0,1,0,0,Website,0.580999970436096,Medium,1,Credit Card,1866,281.239990234375,17,4781.02001953125,1.15,65+,0,1,0.66
L00871,Referral,60,Male,Self-employed,77944.6796875,Single,British Columbia,Chequing Account,1,22.0300006866455,0,66,0,0,0,1,Email,0.904999971389771,High,1,Chequing Account,2603,177.649993896484,34,6040.02001953125,0.15,55-64,1,2,1.66
L00872,Referral,32,Male,Full-time,77832.8125,Married,Alberta,Credit Card,2,13.2200002670288,6,81,1,1,0,1,Website,0.966000020503998,High,1,Credit Card,7083,128.660003662109,57,7333.89990234375,2.4,25-34,1,3,2.76
L00873,Branch Walk-in,25,Male,Student,76743.6171875,Married,Alberta,Chequing Account,1,15.210000038147,0,43,0,1,0,0,Email,0.876999974250793,High,1,Chequing Account,8469,248.619995117188,4,994.469970703125,0.45,25-34,0,3,0.78
L00874,Referral,47,Male,Self-employed,63222.23828125,Married,Quebec,Credit Card,2,16.2099990844727,9,37,1,0,1,1,Email,0.612999975681305,High,0,NULL,0,0,0,0,2.85,45-54,0,2,1.54
L00875,Online Ad,31,Male,Part-time,93170.296875,Single,British Columbia,Credit Card,0,28.3400001525879,3,109,0,0,0,0,Call,0.809000015258789,High,1,Credit Card,4071,185.600006103516,10,1856.0400390625,0.75,25-34,0,3,0.9
L00876,Online Ad,50,Male,Unknown,100984.6328125,Single,Ontario,Mortgage,3,6.96999979019165,2,93,1,0,0,0,Email,0.787000000476837,High,1,Mortgage,5051,59.8400001525879,57,3411.1201171875,1.25,45-54,0,2,0.9
L00877,Social Media,59,Male,Self-employed,48588.4296875,Single,British Columbia,Mortgage,2,15.2399997711182,1,109,1,0,0,1,Branch,0.470999985933304,Medium,0,NULL,0,0,0,0,0.85,55-64,0,2,0.74
L00878,Branch Walk-in,24,Male,Full-time,75042.203125,Married,Ontario,Investment,2,14.75,7,83,2,0,0,0,Website,1,High,1,Investment,7114,272.359985351563,32,8715.4296875,2.65,18-24,1,2,2.66
L00879,Online Ad,35,Male,Full-time,83972.453125,Single,Ontario,Chequing Account,4,20.1000003814697,1,7,1,0,0,0,Email,0.714999973773956,High,0,NULL,0,0,0,0,1.15,35-44,0,3,1.06
L00880,Online Ad,29,Female,Student,81304.578125,Married,Quebec,Chequing Account,5,1.16999995708466,8,2,1,1,0,1,Email,0.591000020503998,Medium,0,NULL,0,0,0,0,3.35,25-34,0,3,1.94
L00881,Online Ad,19,Female,Full-time,82321.6015625,Widowed,Alberta,Mortgage,1,29.6100006103516,8,107,1,1,0,0,Website,0.685000002384186,High,0,NULL,0,0,0,0,2.75,18-24,0,2,1.5
L00882,Branch Walk-in,67,Female,Part-time,32171.990234375,Single,Ontario,Investment,3,7.73000001907349,4,1,0,1,1,1,Website,0.71399998664856,High,1,Investment,1674,90.7099990844727,22,1995.55004882813,1.75,65+,0,1,0.9
L00883,Online Ad,46,Female,Full-time,118610.84375,Single,Ontario,Credit Card,5,26.0499992370605,1,33,1,1,0,0,Call,0.944000005722046,High,1,Credit Card,2343,159.580001831055,28,4468.2900390625,1.6,45-54,0,2,1.04
L00884,Online Ad,38,Male,Part-time,73206.7578125,Widowed,Manitoba,Credit Card,4,25.2099990844727,8,60,3,0,0,0,Call,0.479000002145767,Medium,1,Credit Card,9527,123.279998779297,29,3575.07006835938,3.5,35-44,0,3,2
L00885,Social Media,24,Other,Part-time,72853.140625,Married,British Columbia,Credit Card,5,28.3899993896484,3,72,0,0,0,0,Email,0.66100001335144,High,0,NULL,0,0,0,0,1.5,18-24,0,2,1
L00886,Online Ad,69,Male,Full-time,94506.1015625,Divorced,Ontario,Chequing Account,5,19.5400009155273,8,41,0,0,0,0,Website,0.792999982833862,High,1,Chequing Account,6813,273.299987792969,6,1639.80004882813,2.75,65+,0,1,1.3
L00887,Branch Walk-in,44,Male,Unknown,76835.02,Married,Ontario,Chequing Account,7,14.0299997329712,4,104,2,0,0,1,Email,0.811999976634979,High,0,NULL,0,0,0,0,2.65,35-44,0,3,1.66
L00888,Online Ad,29,Male,Full-time,69778.65625,Married,Ontario,Chequing Account,1,7.28999996185303,3,52,0,1,0,1,Email,0.799000024795532,High,0,NULL,0,0,0,0,1.2,25-34,0,3,1.08
L00889,Online Ad,37,Female,Student,65607.7890625,Married,Ontario,Credit Card,4,20.7800006866455,5,50,1,0,0,1,Email,0.603999972343445,High,1,Credit Card,6207,92.4199981689453,26,2402.88989257813,2.15,35-44,0,3,1.46
L00890,Online Ad,31,Female,Full-time,105555.171875,Single,Alberta,Credit Card,2,28.9200000762939,6,1,1,1,0,1,Email,0.930000007152557,High,1,Credit Card,1103,84.4499969482422,55,4644.830078125,2.4,25-34,0,3,1.56
L00891,Social Media,27,Female,Full-time,77313.6484375,Single,Alberta,Chequing Account,6,13.5699996948242,3,79,0,0,0,0,Email,0.680000007152557,High,1,Chequing Account,9717,27.8400001525879,11,306.25,1.65,25-34,0,3,1.26
L00892,Partnership,58,Male,Full-time,55693.6484375,Single,Nova Scotia,Mortgage,3,19.7000007629395,0,14,0,0,0,1,Email,0.523000001907349,Medium,0,NULL,0,0,0,0,0.45,55-64,0,2,0.58
L00893,Social Media,40,Female,Part-time,76645.9765625,Married,Ontario,Chequing Account,8,14.9399995803833,6,113,3,0,1,0,Website,0.699999988079071,High,1,Chequing Account,8530,272.200012207031,43,11704.759765625,3.6,35-44,1,3,3.24
L00894,Referral,47,Male,Part-time,74425.1796875,Single,British Columbia,Mortgage,4,13.1300001144409,8,49,1,2,0,1,Call,0.890999972820282,High,1,Mortgage,4474,267.559997558594,21,5618.77978515625,3.5,45-54,1,2,3
L00895,Branch Walk-in,64,Female,Student,51664.828125,Single,Quebec,Mortgage,4,27.5799999237061,0,50,1,0,1,1,Call,0.699999988079071,High,1,Mortgage,4971,65.0500030517578,53,3447.80004882813,0.9,55-64,0,1,0.56
L00896,Online Ad,48,Female,Full-time,71933.46875,Married,Unknown,Chequing Account,2,20.7900009155273,1,8,0,0,0,1,Branch,0.695999979972839,High,1,Chequing Account,8109,292.200012207031,40,11687.8095703125,0.55,45-54,1,2,1.82
L00897,Referral,69,Female,Student,104754.0625,Divorced,Quebec,Credit Card,4,18.1399993896484,1,7,3,1,1,1,Call,0.98199999332428,High,0,NULL,0,0,0,0,2.05,65+,0,1,1.02
L00898,Partnership,27,Male,Unemployed,89017.84375,Married,Ontario,Mortgage,2,12.960000038147,2,13,2,0,0,0,Website,0.605000019073486,High,0,NULL,0,0,0,0,1.4,25-34,0,3,1.16
L00899,Online Ad,36,Female,Full-time,110767.8203125,Married,Ontario,Credit Card,4,12.0299997329712,5,4,2,1,0,0,Call,0.898000001907349,High,1,Credit Card,3695,161.630004882813,15,2424.44995117188,2.75,35-44,0,3,1.7
L00900,Online Ad,36,Male,Full-time,85582.1796875,Married,Alberta,Investment,5,20.9699993133545,2,62,2,0,0,0,Email,0.773000001907349,High,1,Investment,8107,229.029998779297,55,12596.6298828125,1.85,35-44,1,3,2.54
L00901,Online Ad,61,Male,Full-time,82328.6796875,Married,Ontario,Investment,3,4,2,102,3,0,1,0,Call,0.778999984264374,High,1,Investment,1113,101.680000305176,26,2643.73999023438,1.85,55-64,0,1,0.94
L00902,Online Ad,40,Female,Full-time,28060.55078125,Married,Alberta,Investment,6,16.7199993133545,8,94,2,0,1,0,Website,0.433999985456467,Medium,1,Investment,1348,89.1999969482422,54,4816.97998046875,3.5,35-44,0,3,2
L00903,Online Ad,61,Male,Part-time,74570.8,Single,Ontario,Mortgage,2,11.8599996566772,2,68,1,1,1,0,Website,0.711000025272369,High,1,Mortgage,7986,232.649993896484,52,12098.0498046875,1.4,55-64,1,1,1.96
L00904,Branch Walk-in,58,Male,Full-time,40490.98046875,Single,Quebec,Chequing Account,6,30.8899993896484,7,113,2,0,1,0,Branch,0.640999972820282,High,0,NULL,0,0,0,0,3.25,55-64,0,2,1.7
L00905,Referral,49,Female,Student,114274.7578125,Single,British Columbia,Credit Card,4,7.21000003814697,1,58,1,1,1,0,Email,1,High,1,Credit Card,950,171.5,8,1372.0400390625,1.45,45-54,0,2,0.98
L00906,Partnership,37,Female,Full-time,75880.2109375,Divorced,Alberta,Investment,3,20.1000003814697,9,96,2,2,0,0,Call,0.788999974727631,High,1,Investment,5349,236.25,15,3543.82006835938,3.9,35-44,0,3,2.16
L00907,Social Media,21,Male,Student,83554.796875,Married,Alberta,Chequing Account,8,23.0699996948242,2,1,0,0,1,0,Branch,0.660000026226044,High,1,Chequing Account,4569,134.630004882813,16,2154.0400390625,1.7,18-24,0,2,1.08
L00908,Referral,50,Male,Full-time,67072.9609375,Married,Ontario,Credit Card,4,10.1099996566772,6,18,0,0,0,0,Call,0.890999972820282,High,1,Credit Card,1822,144.970001220703,30,4349.240234375,2.1,45-54,0,2,1.24
L00909,Referral,65,Female,Student,43927.5,Married,British Columbia,Chequing Account,3,16.0200004577637,4,56,0,0,0,0,Email,0.63400000333786,High,1,Chequing Account,225,148.199996948242,42,6224.4501953125,1.45,65+,1,1,1.98
L00910,Referral,18,Male,Part-time,87416.1484375,Single,Ontario,Investment,2,14.6400003433228,0,106,0,0,1,1,Call,0.862999975681305,High,1,Investment,494,52.7099990844727,35,1844.98999023438,0.3,18-24,0,2,0.52
L00911,Branch Walk-in,30,Female,Part-time,33248.01171875,Married,Ontario,Credit Card,5,27.9899997711182,7,22,1,2,0,1,Email,0.620999991893768,High,1,Credit Card,6742,115.930000305176,48,5564.64990234375,3.4,25-34,1,3,3.16
L00912,Referral,20,Female,Unknown,64933.7109375,Single,Ontario,Chequing Account,4,5.21000003814697,0,91,1,0,1,0,Website,0.792999982833862,High,0,NULL,0,0,0,0,0.9,18-24,0,2,0.76
L00913,Branch Walk-in,29,Female,Unemployed,61037.44140625,Married,Ontario,Credit Card,1,21.4899997711182,9,19,1,3,1,1,Call,0.742999970912933,High,0,NULL,0,0,0,0,3.6,25-34,0,3,2.04
L00914,Referral,46,Male,Part-time,57548.62890625,Widowed,Ontario,Credit Card,3,25.6900005340576,6,56,1,0,1,0,Website,0.746999979019165,High,1,Credit Card,716,148.410003662109,30,4452.2099609375,2.25,45-54,0,2,1.3
L00915,Branch Walk-in,48,Male,Full-time,104482.71875,Single,Ontario,Mortgage,5,14.1199998855591,5,66,2,1,0,0,Website,1,High,1,Mortgage,8711,137.770004272461,31,4270.89013671875,2.9,45-54,0,2,1.56
L00916,Referral,58,Female,Part-time,74142.6796875,Divorced,Alberta,Chequing Account,2,17.4099998474121,7,41,3,0,0,1,Email,0.953000009059906,High,1,Chequing Account,3148,245.179992675781,56,13730.2099609375,2.95,55-64,1,2,2.78
L00917,Referral,53,Female,Part-time,61235.1015625,Married,Alberta,Mortgage,2,19.6599998474121,8,59,0,0,1,0,Branch,0.86599999666214,High,1,Mortgage,4908,24.2199993133545,9,218.009994506836,2.3,45-54,0,2,1.32
L00918,Partnership,19,Female,Full-time,44556.3515625,Single,Ontario,Credit Card,2,9.14999961853027,8,111,2,0,0,1,Email,0.545000016689301,Medium,1,Credit Card,9608,286.380004882813,12,3436.57006835938,2.9,18-24,0,2,1.56
L00919,Social Media,39,Male,Part-time,90043.3828125,Single,Alberta,Investment,3,12.8500003814697,3,73,0,1,1,0,Call,0.691999971866608,High,1,Investment,7731,289.059997558594,53,15320.2197265625,1.5,35-44,1,3,2.4
L00920,Online Ad,39,Male,Full-time,102203.0390625,Single,Alberta,Credit Card,2,17.7999992370605,0,22,1,0,0,0,Website,0.916000008583069,High,1,Credit Card,9733,25.8999996185303,42,1087.96997070313,0.6,35-44,0,3,0.84
L00921,Partnership,58,Male,Student,78607.28125,Married,Quebec,Credit Card,2,14.9799995422363,9,41,0,0,0,1,Call,0.532999992370605,Medium,1,Credit Card,5241,205.139999389648,11,2256.55004882813,2.55,55-64,0,2,1.42
L00922,Branch Walk-in,48,Female,Student,88332.2890625,Married,Nova Scotia,Credit Card,2,18.6000003814697,2,22,2,1,0,1,Website,0.839999973773956,High,1,Credit Card,367,153.050003051758,9,1377.42004394531,1.7,45-54,0,2,1.08
L00923,Partnership,69,Female,Part-time,103165.7890625,Married,British Columbia,Chequing Account,3,15.1700000762939,2,19,0,0,0,1,Website,0.686999976634979,High,1,Chequing Account,8506,268.059997558594,55,14743.169921875,0.95,65+,1,1,1.78
L00924,Social Media,62,Male,Student,78267.9609375,Single,Alberta,Investment,4,28.0300006866455,7,80,0,1,0,0,Call,0.639999985694885,High,1,Investment,7384,205.740005493164,52,10698.7197265625,2.65,55-64,1,1,2.46
L00925,Referral,31,Female,Full-time,113664.46875,Single,Ontario,Mortgage,3,21.7999992370605,7,51,1,0,0,0,Branch,1,High,1,Mortgage,5449,226.809997558594,1,226.809997558594,2.5,25-34,0,3,1.6
L00926,Online Ad,46,Female,Full-time,120525.8515625,Married,British Columbia,Mortgage,2,23.6700000762939,1,48,1,1,1,1,Website,0.949000000953674,High,1,Mortgage,1698,147.429992675781,17,2506.31005859375,1.15,45-54,0,2,0.86
L00927,Referral,52,Female,Full-time,87442.5625,Single,Alberta,Credit Card,1,9.81999969482422,1,17,0,0,0,1,Branch,0.949999988079071,High,1,Credit Card,5746,159.520004272461,35,5583.22998046875,0.4,45-54,1,2,1.76
L00928,Branch Walk-in,67,Male,Self-employed,44190.078125,Married,Quebec,Investment,2,21.0100002288818,9,114,0,3,0,1,Email,0.532999992370605,Medium,1,Investment,8833,292.700012207031,22,6439.35986328125,3.45,65+,1,1,2.78
L00929,Branch Walk-in,26,Female,Full-time,94529.1015625,Single,Alberta,Credit Card,4,8.52999973297119,9,116,1,0,0,1,Email,1,High,1,Credit Card,8948,102.069999694824,27,2755.88989257813,3.15,25-34,0,3,1.86
L00930,Referral,64,Male,Full-time,83603.046875,Married,Ontario,Chequing Account,3,8.03999996185303,0,70,0,0,1,0,Call,1,High,1,Chequing Account,4534,37.3499984741211,19,709.630004882813,0.45,55-64,0,1,0.38
L00931,Online Ad,49,Female,Part-time,40952.5390625,Married,Manitoba,Mortgage,6,21.2999992370605,2,12,1,0,1,0,Branch,0.312000006437302,Low,1,Mortgage,6912,283.410003662109,7,1983.86999511719,1.7,45-54,0,2,1.08
L00932,Social Media,44,Female,Full-time,66414.5234375,Single,Alberta,Mortgage,1,12.5500001907349,6,103,4,1,0,1,Branch,0.660000026226044,High,1,Mortgage,9360,54.2799987792969,22,1194.25,3.15,35-44,0,3,1.86
L00933,Partnership,27,Female,Part-time,85589.40625,Single,Ontario,Mortgage,1,14.9200000762939,9,80,3,1,0,1,Email,0.572000026702881,Medium,1,Mortgage,3111,194.690002441406,50,9734.6904296875,3.6,25-34,1,3,3.24
L00934,Branch Walk-in,42,Male,Unemployed,76552.3125,Single,Ontario,Investment,2,19.8899993896484,9,99,1,0,0,1,Website,0.861999988555908,High,1,Investment,7060,225.729995727539,38,8577.6796875,2.85,35-44,1,3,2.94
L00935,Online Ad,66,Female,Full-time,57974.80859375,Divorced,Ontario,Chequing Account,1,26.4799995422363,4,89,1,0,0,0,Call,0.671999990940094,High,0,NULL,0,0,0,0,1.45,65+,0,1,0.78
L00936,Referral,62,Male,Part-time,57785.3515625,Single,Quebec,Credit Card,1,22.8600006103516,3,51,1,1,0,1,Website,0.742999970912933,High,1,Credit Card,6959,188.360000610352,32,6027.669921875,1.5,55-64,1,1,2
L00937,Online Ad,50,Female,Full-time,55093.640625,Married,Ontario,Credit Card,1,12.0600004196167,3,100,2,0,1,0,Email,0.623000025749207,High,0,NULL,0,0,0,0,1.5,45-54,0,2,1
L00938,Partnership,28,Male,Student,73044.4296875,Single,Ontario,Chequing Account,5,25.2600002288818,4,77,2,0,1,1,Email,0.574999988079071,Medium,0,NULL,0,0,0,0,2.35,25-34,0,3,1.54
L00939,Online Ad,54,Male,Unemployed,73792.453125,Single,Unknown,Investment,2,18.2199993133545,6,102,2,0,0,0,Branch,0.570999979972839,Medium,0,NULL,0,0,0,0,2.4,45-54,0,2,1.36
L00940,Branch Walk-in,26,Male,Full-time,129381.4765625,Married,Ontario,Credit Card,1,5.76999998092651,0,55,0,0,0,0,Email,1,High,1,Credit Card,5440,271.359985351563,48,13025.259765625,0.15,25-34,1,3,1.86
L00941,Referral,24,Male,Full-time,66944.2890625,Married,British Columbia,Investment,2,20.4799995422363,5,5,1,1,1,1,Email,0.977999985218048,High,1,Investment,8421,165.929992675781,32,5309.77978515625,2.15,18-24,1,2,2.46
L00942,Branch Walk-in,24,Male,Unknown,15000,Married,British Columbia,Credit Card,5,18.4300003051758,2,29,1,1,0,1,Branch,0.528999984264374,Medium,1,Credit Card,7777,155.470001220703,11,1710.14001464844,1.85,18-24,0,2,1.14
L00943,Branch Walk-in,51,Male,Self-employed,53173.55859375,Single,Alberta,Credit Card,3,13.1300001144409,7,86,3,0,0,1,Email,0.705999970436096,High,0,NULL,0,0,0,0,3.1,45-54,0,2,1.64
L00944,Social Media,36,Male,Full-time,57616.80078125,Single,Quebec,Credit Card,6,6.32999992370605,6,73,2,1,0,0,Branch,0.565999984741211,Medium,0,NULL,0,0,0,0,3.3,35-44,0,3,1.92
L00945,Online Ad,37,Male,Part-time,79564.21875,Married,Nova Scotia,Credit Card,5,20.0799999237061,1,35,1,0,1,0,Website,0.648999989032745,High,1,Credit Card,384,210.990005493164,21,4430.72998046875,1.3,35-44,0,3,1.12
L00946,Online Ad,67,Female,Self-employed,59306.71875,Single,Quebec,Chequing Account,2,0.939999997615814,3,97,3,0,0,0,Call,0.363000005483627,Medium,0,NULL,0,0,0,0,1.95,65+,0,1,0.98
L00947,Online Ad,59,Male,Part-time,121405.7109375,Divorced,British Columbia,Credit Card,1,10.8999996185303,8,92,1,0,0,1,Email,0.894999980926514,High,0,NULL,0,0,0,0,2.45,55-64,0,2,1.38
L00948,Partnership,42,Female,Unemployed,73696.6875,Single,Manitoba,Chequing Account,4,7.61999988555908,6,16,3,0,0,0,Email,0.462999999523163,Medium,0,NULL,0,0,0,0,3,35-44,0,3,1.8
L00949,Partnership,22,Female,Full-time,59942.6796875,Single,Alberta,Mortgage,3,11.6300001144409,0,66,1,1,1,1,Call,0.77700001001358,High,1,Mortgage,3838,216.259994506836,51,11029.169921875,1.05,18-24,1,2,2.02
L00950,Branch Walk-in,65,Male,Full-time,62640.73046875,Married,Alberta,Chequing Account,5,18.0499992370605,5,67,0,1,0,0,Website,0.967999994754791,High,1,Chequing Account,8839,150.440002441406,57,8575.1904296875,2.3,65+,1,1,2.32
L00951,Branch Walk-in,46,Male,Full-time,70274.0703125,Married,Ontario,Credit Card,1,17.3600006103516,1,35,1,1,0,1,Website,0.933000028133392,High,1,Credit Card,5074,164.119995117188,14,2297.64990234375,1,45-54,0,2,0.8
L00952,Branch Walk-in,44,Male,Full-time,94790.28125,Married,Ontario,Chequing Account,4,9.63000011444092,7,43,2,0,0,1,Branch,1,High,1,Chequing Account,7010,220.089996337891,48,10564.51953125,2.95,35-44,1,3,2.98
L00953,Online Ad,42,Female,Student,66189.3828125,Married,Ontario,Investment,6,27.9899997711182,9,4,1,1,0,0,Email,0.513000011444092,Medium,0,NULL,0,0,0,0,3.75,35-44,0,3,2.1
L00954,Partnership,54,Female,Full-time,82331.21875,Married,British Columbia,Chequing Account,3,16.2099990844727,0,95,2,0,0,1,Email,0.853999972343445,High,1,Chequing Account,1241,185.940002441406,34,6321.81982421875,1.05,45-54,1,2,2.02
L00955,Referral,32,Male,Full-time,80492.4765625,Married,Manitoba,Investment,1,17.7700004577637,6,41,0,0,0,1,Call,0.879000008106232,High,1,Investment,1553,23.25,2,46.4900016784668,1.65,25-34,0,3,1.26
L00956,Referral,65,Male,Unknown,43641.1796875,Divorced,Ontario,Chequing Account,7,18.1399993896484,6,41,0,1,1,1,Email,0.773000001907349,High,1,Chequing Account,9617,184.940002441406,51,9432,2.85,65+,1,1,2.54
L00957,Branch Walk-in,21,Female,Student,84589.1171875,Married,Ontario,Chequing Account,4,16.0699996948242,0,6,0,1,0,1,Email,0.874000012874603,High,1,Chequing Account,4949,160.789993286133,33,5306.009765625,0.9,18-24,1,2,1.96
L00958,Online Ad,31,Male,Student,86425.2890625,Single,Quebec,Chequing Account,4,9.76000022888184,9,37,2,0,0,1,Website,0.607999980449677,High,0,NULL,0,0,0,0,3.45,25-34,0,3,1.98
L00959,Online Ad,66,Female,Full-time,88127.2265625,Single,Ontario,Chequing Account,3,24.1800003051758,1,83,2,0,0,1,Email,0.760999977588654,High,1,Chequing Account,6753,180.169998168945,47,8468.2001953125,1.3,65+,1,1,1.92
L00960,Social Media,34,Male,Full-time,66478.1875,Single,Quebec,Credit Card,1,25.9699993133545,7,19,2,2,0,0,Call,0.598999977111816,Medium,1,Credit Card,2032,218.039993286133,36,7849.31982421875,3.1,25-34,1,3,3.04
L00961,Online Ad,38,Male,Part-time,69887.9765625,Married,Manitoba,Credit Card,2,18.7399997711182,5,38,1,2,0,1,Website,0.474000006914139,Medium,1,Credit Card,4079,195,10,1949.97998046875,2.45,35-44,0,3,1.58
L00962,Branch Walk-in,33,Male,Part-time,61916.94140625,Married,Alberta,Chequing Account,5,22.8099994659424,7,101,3,0,0,0,Website,0.776000022888184,High,1,Chequing Account,333,266.910003662109,42,11210.0302734375,3.4,25-34,1,3,3.16
L00963,Online Ad,43,Female,Full-time,95687.2578125,Widowed,Alberta,Chequing Account,2,7.8899998664856,6,6,0,0,0,0,Email,0.804000020027161,High,0,NULL,0,0,0,0,1.8,35-44,0,3,1.32
L00964,Referral,26,Male,Full-time,43545.828125,Married,Quebec,Mortgage,1,8,3,21,1,0,0,1,Call,0.754999995231628,High,1,Mortgage,9619,170.130004882813,38,6464.8701171875,1.2,25-34,1,3,2.28
L00965,Referral,19,Male,Full-time,78235.8515625,Married,British Columbia,Chequing Account,0,13.3599996566772,3,118,1,3,0,0,Website,0.809000015258789,High,0,NULL,0,0,0,0,1.95,18-24,0,2,1.18
L00966,Referral,60,Male,Full-time,133516.3125,Divorced,Alberta,Mortgage,7,15.8199996948242,7,92,1,1,0,1,Website,1,High,1,Mortgage,5039,82.620002746582,33,2726.52001953125,3.4,55-64,0,2,1.76
L00967,Social Media,32,Male,Full-time,77530.9609375,Single,Ontario,Investment,4,11.3699998855591,5,69,0,2,0,0,Call,0.737999975681305,High,0,NULL,0,0,0,0,2.45,25-34,0,3,1.58
L00968,Referral,52,Female,Part-time,113543.71875,Single,Alberta,Credit Card,2,17.6599998474121,0,75,0,1,0,0,Email,1,High,1,Credit Card,8227,224.75,54,12136.3095703125,0.6,45-54,1,2,1.84
L00969,Branch Walk-in,41,Male,Full-time,65259.5,Married,Manitoba,Mortgage,7,24.7999992370605,7,97,1,0,0,1,Website,0.792999982833862,High,1,Mortgage,9188,208.429992675781,38,7920.490234375,3.1,35-44,1,3,3.04
L00970,Branch Walk-in,65,Female,Full-time,80843,Married,Ontario,Chequing Account,4,23.8700008392334,2,65,2,0,0,0,Email,1,High,1,Chequing Account,8147,283.010009765625,36,10188.419921875,1.7,65+,1,1,2.08
L00971,Branch Walk-in,68,Male,Full-time,56059.87890625,Single,Alberta,Investment,4,11.9899997711182,6,20,1,1,0,0,Website,0.919000029563904,High,1,Investment,7780,166.289993286133,6,997.72998046875,2.7,65+,0,1,1.28
L00972,Partnership,55,Female,Student,36495.87109375,Married,Quebec,Chequing Account,4,25.1200008392334,9,48,0,0,0,1,Branch,0.28099998831749,Low,0,NULL,0,0,0,0,2.85,55-64,0,2,1.54
L00973,Social Media,31,Female,Part-time,59029.4609375,Widowed,Ontario,Chequing Account,2,16.2199993133545,9,57,2,0,0,1,Email,0.60699999332428,High,1,Chequing Account,641,287.470001220703,31,8911.66015625,3.15,25-34,1,3,3.06
L00974,Online Ad,54,Female,Unemployed,57528.890625,Single,British Columbia,Investment,1,12.9499998092651,1,115,1,0,0,0,Email,0.474000006914139,Medium,1,Investment,8547,178.380004882813,7,1248.67004394531,0.7,45-54,0,2,0.68
L00975,Online Ad,54,Female,Full-time,58529.53125,Single,Alberta,Chequing Account,2,7.46999979019165,5,91,0,1,0,1,Branch,0.578999996185303,Medium,0,NULL,0,0,0,0,1.85,45-54,0,2,1.14
L00976,Referral,23,Male,Full-time,88203.421875,Single,Quebec,Mortgage,5,8.30000019073486,1,80,1,0,0,1,Branch,0.987999975681305,High,1,Mortgage,643,137.25,8,1098.03002929688,1.3,18-24,0,2,0.92
L00977,Branch Walk-in,35,Other,Unemployed,66648.578125,Married,British Columbia,Credit Card,4,2.39000010490417,8,54,2,0,0,1,Email,0.758000016212463,High,0,NULL,0,0,0,0,3.2,35-44,0,3,1.88
L00978,Online Ad,39,Male,Full-time,60251.62890625,Married,Alberta,Credit Card,1,12.7600002288818,6,42,0,0,0,0,Call,0.66100001335144,High,0,NULL,0,0,0,0,1.65,35-44,0,3,1.26
L00979,Branch Walk-in,35,Male,Full-time,64476.87890625,Single,Alberta,Investment,2,1.5900000333786,3,28,0,1,0,0,Email,0.930999994277954,High,1,Investment,8210,96.1500015258789,3,288.440002441406,1.35,35-44,0,3,1.14
L00980,Branch Walk-in,68,Male,Full-time,62951.19140625,Single,Ontario,Mortgage,2,9.92000007629395,3,1,1,1,0,0,Call,0.949000000953674,High,1,Mortgage,9616,164.080001831055,46,7547.669921875,1.65,65+,1,1,2.06
L00981,Referral,19,Male,Full-time,67452.6484375,Single,Alberta,Mortgage,4,35.5400009155273,1,35,0,1,0,1,Website,0.96399998664856,High,1,Mortgage,8183,299.079986572266,23,6878.77001953125,1.15,18-24,1,2,2.06
L00982,Social Media,49,Female,Part-time,111236.9296875,Divorced,British Columbia,Chequing Account,1,3.46000003814697,6,42,1,0,0,0,Website,0.837999999523163,High,1,Chequing Account,9985,221.919998168945,11,2441.1201171875,1.95,45-54,0,2,1.18
L00983,Online Ad,34,Male,Full-time,99701.046875,Married,British Columbia,Chequing Account,2,0.340000003576279,1,25,1,2,0,0,Website,0.72299998998642,High,0,NULL,0,0,0,0,1.45,25-34,0,3,1.18
L00984,Online Ad,18,Female,Full-time,15000,Married,Quebec,Chequing Account,2,14.6700000762939,2,88,1,1,0,0,Email,0.375,Medium,1,Chequing Account,8679,106.309997558594,30,3189.23999023438,1.4,18-24,0,2,0.96
L00985,Social Media,26,Male,Part-time,63184.71875,Divorced,Ontario,Investment,4,11.6700000762939,8,101,0,1,0,0,Branch,0.555000007152557,Medium,0,NULL,0,0,0,0,2.9,25-34,0,3,1.76
L00986,Branch Walk-in,30,Female,Part-time,94790.46875,Widowed,Ontario,Mortgage,2,8.1899995803833,2,45,0,1,0,1,Email,0.950999975204468,High,1,Mortgage,7656,224.770004272461,23,5169.7099609375,1.1,25-34,1,3,2.24
L00987,Branch Walk-in,53,Female,Full-time,78765.296875,Single,Alberta,Mortgage,4,5.78000020980835,3,71,1,0,1,0,Website,1,High,1,Mortgage,1734,78.370002746582,32,2507.830078125,1.65,45-54,0,2,1.06
L00988,Referral,54,Female,Full-time,60774.62890625,Married,Alberta,Credit Card,3,18.5200004577637,3,67,1,0,1,1,Website,0.915000021457672,High,1,Credit Card,4074,93.8499984741211,28,2627.80004882813,1.5,45-54,0,2,1
L00989,Online Ad,47,Male,Student,33230.5703125,Married,Manitoba,Chequing Account,4,15.8999996185303,0,75,0,0,0,0,Call,0.360000014305115,Medium,0,NULL,0,0,0,0,0.6,45-54,0,2,0.64
